date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:59	80074/80074	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:45%20GMT	http://html.iwthemes.com/coopbank/index-bank-3.html?theme=cocoa	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-bank-36788.html	(from http://html.iwthemes.com/coopbank/index-bank-3.html)
10:46:01	59973/59973	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-1.html?theme=red	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-10e99.html	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:03	59973/59973	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-1.html?theme=blue	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-1ca00.html	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:05	80500/80500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:09%20GMT	http://html.iwthemes.com/coopbank/img/gallery/1.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/gallery/1.jpg	(from http://html.iwthemes.com/coopbank/template-register-area.html)
10:46:05	59973/59973	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-1.html?theme=yellow	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-12746.html	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:07	59973/59973	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-1.html?theme=green	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-1af91.html	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:09	59973/59973	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-1.html?theme=orange	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-1ceb0.html	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:11	59973/59973	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-1.html?theme=purple	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-1938c.html	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:13	59973/59973	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-1.html?theme=pink	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-1a820.html	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:15	59973/59973	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-1.html?theme=cocoa	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-16788.html	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:17	1199/1199	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:43%20GMT	http://html.iwthemes.com/coopbank/img/testimonials/1.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/testimonials/1.jpg	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:18	1210/1210	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:43%20GMT	http://html.iwthemes.com/coopbank/img/testimonials/2.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/testimonials/2.jpg	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:18	1193/1193	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:43%20GMT	http://html.iwthemes.com/coopbank/img/testimonials/3.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/testimonials/3.jpg	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:18	1210/1210	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:43%20GMT	http://html.iwthemes.com/coopbank/img/testimonials/4.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/testimonials/4.jpg	(from http://html.iwthemes.com/coopbank/index-cooperative-1.html)
10:46:19	86733/86733	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-2.html?theme=red	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-20e99.html	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:21	86733/86733	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-2.html?theme=blue	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-2ca00.html	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:23	86733/86733	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-2.html?theme=yellow	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-22746.html	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:24	86733/86733	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-2.html?theme=green	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-2af91.html	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:26	86733/86733	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-2.html?theme=orange	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-2ceb0.html	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:27	86733/86733	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-2.html?theme=purple	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-2938c.html	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:28	86733/86733	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-2.html?theme=pink	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-2a820.html	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:30	382066/382066	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2002:48:50%20GMT	http://html.iwthemes.com/coopbank/img/bg-header/2.png	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/bg-header/2.png	(from http://html.iwthemes.com/coopbank/css/style.css)
10:46:30	86733/86733	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:46%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-2.html?theme=cocoa	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-26788.html	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:31	62134/62134	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-3.html?theme=red	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-30e99.html	(from http://html.iwthemes.com/coopbank/index-cooperative-3.html)
10:46:32	62134/62134	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-3.html?theme=blue	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-3ca00.html	(from http://html.iwthemes.com/coopbank/index-cooperative-3.html)
10:46:34	62134/62134	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-3.html?theme=yellow	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-32746.html	(from http://html.iwthemes.com/coopbank/index-cooperative-3.html)
10:46:36	62134/62134	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-3.html?theme=green	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-3af91.html	(from http://html.iwthemes.com/coopbank/index-cooperative-3.html)
10:46:38	64405/64405	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:10%20GMT	http://html.iwthemes.com/coopbank/img/gallery/3.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/gallery/3.jpg	(from http://html.iwthemes.com/coopbank/index-cooperative-2.html)
10:46:38	62134/62134	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-3.html?theme=orange	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-3ceb0.html	(from http://html.iwthemes.com/coopbank/index-cooperative-3.html)
10:46:40	62134/62134	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-3.html?theme=purple	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-3938c.html	(from http://html.iwthemes.com/coopbank/index-cooperative-3.html)
10:46:42	62134/62134	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-3.html?theme=pink	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-3a820.html	(from http://html.iwthemes.com/coopbank/index-cooperative-3.html)
10:46:44	62134/62134	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-cooperative-3.html?theme=cocoa	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-cooperative-36788.html	(from http://html.iwthemes.com/coopbank/index-cooperative-3.html)
10:46:46	80233/80233	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-employee-1.html?theme=red	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-10e99.html	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:46:48	80233/80233	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-employee-1.html?theme=blue	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-1ca00.html	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:46:50	80233/80233	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-employee-1.html?theme=yellow	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-12746.html	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:46:52	80233/80233	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-employee-1.html?theme=green	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-1af91.html	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:46:54	80233/80233	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-employee-1.html?theme=orange	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-1ceb0.html	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:46:56	80233/80233	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-employee-1.html?theme=purple	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-1938c.html	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:46:58	80233/80233	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-employee-1.html?theme=pink	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-1a820.html	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:00	80233/80233	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:47%20GMT	http://html.iwthemes.com/coopbank/index-employee-1.html?theme=cocoa	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-16788.html	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:02	1115/1115	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2002:49:07%20GMT	http://html.iwthemes.com/coopbank/img/country/london.png	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/country/london.png	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:03	1170/1170	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2002:49:07%20GMT	http://html.iwthemes.com/coopbank/img/country/au.png	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/country/au.png	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:04	41642/41642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:41%20GMT	http://html.iwthemes.com/coopbank/img/team/1.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/team/1.jpg	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:04	1305/1305	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Nov%202015%2002:49:07%20GMT	http://html.iwthemes.com/coopbank/img/country/us.png	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/country/us.png	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:07	71719/71719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:48%20GMT	http://html.iwthemes.com/coopbank/index-employee-2.html?theme=red	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-20e99.html	(from http://html.iwthemes.com/coopbank/index-employee-2.html)
10:47:08	71719/71719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:48%20GMT	http://html.iwthemes.com/coopbank/index-employee-2.html?theme=blue	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-2ca00.html	(from http://html.iwthemes.com/coopbank/index-employee-2.html)
10:47:10	36164/36164	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:41%20GMT	http://html.iwthemes.com/coopbank/img/team/2.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/team/2.jpg	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:10	71719/71719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:48%20GMT	http://html.iwthemes.com/coopbank/index-employee-2.html?theme=yellow	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-22746.html	(from http://html.iwthemes.com/coopbank/index-employee-2.html)
10:47:11	71719/71719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:48%20GMT	http://html.iwthemes.com/coopbank/index-employee-2.html?theme=green	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-2af91.html	(from http://html.iwthemes.com/coopbank/index-employee-2.html)
10:47:13	71719/71719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:48%20GMT	http://html.iwthemes.com/coopbank/index-employee-2.html?theme=orange	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-2ceb0.html	(from http://html.iwthemes.com/coopbank/index-employee-2.html)
10:47:15	71719/71719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:48%20GMT	http://html.iwthemes.com/coopbank/index-employee-2.html?theme=purple	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-2938c.html	(from http://html.iwthemes.com/coopbank/index-employee-2.html)
10:47:17	43815/43815	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:42%20GMT	http://html.iwthemes.com/coopbank/img/team/3.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/team/3.jpg	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:17	39973/39973	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:42%20GMT	http://html.iwthemes.com/coopbank/img/team/4.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/team/4.jpg	(from http://html.iwthemes.com/coopbank/index-employee-1.html)
10:47:17	71719/71719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:48%20GMT	http://html.iwthemes.com/coopbank/index-employee-2.html?theme=pink	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-2a820.html	(from http://html.iwthemes.com/coopbank/index-employee-2.html)
10:47:19	71719/71719	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:48%20GMT	http://html.iwthemes.com/coopbank/index-employee-2.html?theme=cocoa	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-26788.html	(from http://html.iwthemes.com/coopbank/index-employee-2.html)
10:47:21	86711/86711	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:49%20GMT	http://html.iwthemes.com/coopbank/index-employee-3.html?theme=red	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-30e99.html	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:23	86711/86711	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:49%20GMT	http://html.iwthemes.com/coopbank/index-employee-3.html?theme=blue	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-3ca00.html	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:25	86711/86711	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:49%20GMT	http://html.iwthemes.com/coopbank/index-employee-3.html?theme=yellow	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-32746.html	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:27	86711/86711	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:49%20GMT	http://html.iwthemes.com/coopbank/index-employee-3.html?theme=green	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-3af91.html	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:29	86711/86711	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:49%20GMT	http://html.iwthemes.com/coopbank/index-employee-3.html?theme=orange	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-3ceb0.html	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:31	86711/86711	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:49%20GMT	http://html.iwthemes.com/coopbank/index-employee-3.html?theme=purple	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-3938c.html	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:33	86711/86711	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:49%20GMT	http://html.iwthemes.com/coopbank/index-employee-3.html?theme=pink	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-3a820.html	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:35	86711/86711	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:49%20GMT	http://html.iwthemes.com/coopbank/index-employee-3.html?theme=cocoa	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/index-employee-36788.html	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:40	66352/66352	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:50%20GMT	http://html.iwthemes.com/coopbank/template-about.html?theme=red	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-about0e99.html	(from http://html.iwthemes.com/coopbank/template-about.html)
10:47:42	63232/63232	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Nov%202015%2002:49:09%20GMT	http://html.iwthemes.com/coopbank/img/gallery/2.jpg	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/img/gallery/2.jpg	(from http://html.iwthemes.com/coopbank/index-employee-3.html)
10:47:43	66352/66352	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:50%20GMT	http://html.iwthemes.com/coopbank/template-about.html?theme=blue	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-aboutca00.html	(from http://html.iwthemes.com/coopbank/template-about.html)
10:47:44	66352/66352	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:50%20GMT	http://html.iwthemes.com/coopbank/template-about.html?theme=yellow	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-about2746.html	(from http://html.iwthemes.com/coopbank/template-about.html)
10:47:46	66352/66352	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:50%20GMT	http://html.iwthemes.com/coopbank/template-about.html?theme=green	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-aboutaf91.html	(from http://html.iwthemes.com/coopbank/template-about.html)
10:47:47	66352/66352	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:50%20GMT	http://html.iwthemes.com/coopbank/template-about.html?theme=orange	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-aboutceb0.html	(from http://html.iwthemes.com/coopbank/template-about.html)
10:47:49	66352/66352	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:50%20GMT	http://html.iwthemes.com/coopbank/template-about.html?theme=purple	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-about938c.html	(from http://html.iwthemes.com/coopbank/template-about.html)
10:47:50	66352/66352	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:50%20GMT	http://html.iwthemes.com/coopbank/template-about.html?theme=pink	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-abouta820.html	(from http://html.iwthemes.com/coopbank/template-about.html)
10:47:51	66352/66352	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:50%20GMT	http://html.iwthemes.com/coopbank/template-about.html?theme=cocoa	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-about6788.html	(from http://html.iwthemes.com/coopbank/template-about.html)
10:47:53	53797/53797	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:59%20GMT	http://html.iwthemes.com/coopbank/template-history.html?theme=red	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-history0e99.html	(from http://html.iwthemes.com/coopbank/template-history.html)
10:47:55	53797/53797	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:59%20GMT	http://html.iwthemes.com/coopbank/template-history.html?theme=blue	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-historyca00.html	(from http://html.iwthemes.com/coopbank/template-history.html)
10:47:57	53797/53797	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:59%20GMT	http://html.iwthemes.com/coopbank/template-history.html?theme=yellow	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-history2746.html	(from http://html.iwthemes.com/coopbank/template-history.html)
10:47:59	53797/53797	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202015%2002:47:59%20GMT	http://html.iwthemes.com/coopbank/template-history.html?theme=green	C:/Users/MAC/Desktop/Paginas%20web%20uniminuto/paginabank/html.iwthemes.com/coopbank/template-historyaf91.html	(from http://html.iwthemes.com/coopbank/template-history.html)
